ID	Organism	Subtype	Country	SamplingYear	Region	Organism_and_Subtype	Region_and_Year
DQ228304|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228310|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228296|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228297|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228294|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228309|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228293|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228311|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228299|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228302|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
A09996|HIV-2|subtype:B	HIV-2	B	GHANA		Africa	HIV-2_B	Africa_unknown
DQ228303|HIV-2|subtype:A	HIV-2	A	BRAZIL	2001	Central_and_South_America	HIV-2_A	Central_and_South_America_2001
DQ228313|HIV-2|subtype:A	HIV-2	A	BRAZIL	2002	Central_and_South_America	HIV-2_A	Central_and_South_America_2002
AF290013|HIV-2|subtype:A	HIV-2	A	GAMBIA		Africa	HIV-2_A	Africa_unknown
M74766|HIV-2|subtype:	HIV-2					HIV-2_	unknown_unknown
M74765|HIV-2|subtype:	HIV-2					HIV-2_	unknown_unknown
A04321|HIV-1|subtype:B	HIV-1	B	FRANCE	1983	Europe	HIV-1_B	Europe_1983
A07108|HIV-1|subtype:D	HIV-1	D	DEM REP OF CONGO	1983	Africa	HIV-1_D	Africa_1983
A07116|HIV-1|subtype:A1DK	HIV-1	A1DK	DEM REP OF CONGO	1985	Africa	HIV-1_A1DK	Africa_1985
A07867|HIV-1|subtype:B	HIV-1	B	FRANCE	1983	Europe	HIV-1_B	Europe_1983
A14116|HIV-1|subtype:D	HIV-1	D	DEM REP OF CONGO	1983	Africa	HIV-1_D	Africa_1983
A34828|HIV-1|subtype:D	HIV-1	D	DEM REP OF CONGO	1983	Africa	HIV-1_D	Africa_1983
AB023804|HIV-1|subtype:C	HIV-1	C	INDIA	1993	Asia	HIV-1_C	Asia_1993
AB032740|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1995	Asia	HIV-1_01_AE	Asia_1995
AB032741|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1995	Asia	HIV-1_01_AE	Asia_1995
AB049811|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	1997	Africa	HIV-1_02_AG	Africa_1997
AB052867|HIV-1|subtype:02A1	HIV-1	02A1	GHANA	1997	Africa	HIV-1_02A1	Africa_1997
AB052995|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN	1993	Asia	HIV-1_01_AE	Asia_1993
AB070352|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN	1993	Asia	HIV-1_01_AE	Asia_1993
AB078005|HIV-1|subtype:B	HIV-1	B	UNITED STATES	1997	North_America	HIV-1_B	North_America_1997
AB097865|HIV-1|subtype:01B	HIV-1	01B	MYANMAR	2000	Asia	HIV-1_01B	Asia_2000
AB097866|HIV-1|subtype:01BC	HIV-1	01BC	MYANMAR	2000	Asia	HIV-1_01BC	Asia_2000
AB097867|HIV-1|subtype:01B	HIV-1	01B	MYANMAR	1999	Asia	HIV-1_01B	Asia_1999
AB097868|HIV-1|subtype:01BC	HIV-1	01BC	MYANMAR	1999	Asia	HIV-1_01BC	Asia_1999
AB097869|HIV-1|subtype:BC	HIV-1	BC	MYANMAR	1999	Asia	HIV-1_BC	Asia_1999
AB097870|HIV-1|subtype:B	HIV-1	B	MYANMAR	1999	Asia	HIV-1_B	Asia_1999
AB097871|HIV-1|subtype:C	HIV-1	C	MYANMAR	1999	Asia	HIV-1_C	Asia_1999
AB097872|HIV-1|subtype:01A1	HIV-1	01A1	MYANMAR	1999	Asia	HIV-1_01A1	Asia_1999
AB097873|HIV-1|subtype:BC	HIV-1	BC	MYANMAR	1999	Asia	HIV-1_BC	Asia_1999
AB098330|HIV-1|subtype:A1	HIV-1	A1	UGANDA		Africa	HIV-1_A1	Africa_unknown
AB098331|HIV-1|subtype:A1	HIV-1	A1	UGANDA		Africa	HIV-1_A1	Africa_unknown
AB098332|HIV-1|subtype:A1	HIV-1	A1	UGANDA	1992	Africa	HIV-1_A1	Africa_1992
AB098333|HIV-1|subtype:A1	HIV-1	A1	UGANDA	1992	Africa	HIV-1_A1	Africa_1992
AB220944|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1993	Asia	HIV-1_01_AE	Asia_1993
AB220945|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1993	Asia	HIV-1_01_AE	Asia_1993
AB220946|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1993	Asia	HIV-1_01_AE	Asia_1993
AB220947|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1993	Asia	HIV-1_01_AE	Asia_1993
AB220948|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1993	Asia	HIV-1_01_AE	Asia_1993
AB221005|HIV-1|subtype:B	HIV-1	B	UNITED STATES	1985	North_America	HIV-1_B	North_America_1985
AB221125|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB221126|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB231893|HIV-1|subtype:G	HIV-1	G	GHANA	2003	Africa	HIV-1_G	Africa_2003
AB231894|HIV-1|subtype:02A1	HIV-1	02A1	GHANA	2003	Africa	HIV-1_02A1	Africa_2003
AB231895|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB231896|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB231897|HIV-1|subtype:02D	HIV-1	02D	GHANA	2003	Africa	HIV-1_02D	Africa_2003
AB231898|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB253421|HIV-1|subtype:A1	HIV-1	A1	RWANDA	1992	Africa	HIV-1_A1	Africa_1992
AB253422|HIV-1|subtype:A1	HIV-1	A1	RWANDA	1992	Africa	HIV-1_A1	Africa_1992
AB253423|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253424|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1993	Asia	HIV-1_01_AE	Asia_1993
AB253425|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1993	Asia	HIV-1_01_AE	Asia_1993
AB253426|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253427|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253428|HIV-1|subtype:A1	HIV-1	A1	UGANDA	1992	Africa	HIV-1_A1	Africa_1992
AB253429|HIV-1|subtype:A1	HIV-1	A1	UGANDA	1992	Africa	HIV-1_A1	Africa_1992
AB253430|HIV-1|subtype:BF1	HIV-1	BF1	JAPAN		Asia	HIV-1_BF1	Asia_unknown
AB253431|HIV-1|subtype:BF1	HIV-1	BF1	JAPAN		Asia	HIV-1_BF1	Asia_unknown
AB253432|HIV-1|subtype:B	HIV-1	B	UNITED STATES	1985	North_America	HIV-1_B	North_America_1985
AB253635|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253636|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253637|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253638|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253639|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253640|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253641|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253642|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253643|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253644|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253645|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253646|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253647|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253648|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253649|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253650|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253651|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253652|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253653|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253654|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253655|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253656|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN	2000	Asia	HIV-1_01_AE	Asia_2000
AB253657|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253658|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253659|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253660|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253661|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253662|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253663|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253664|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253665|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253666|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253667|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253668|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253669|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253670|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253671|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253672|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253673|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253674|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253675|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253676|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253677|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253678|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253679|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253680|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253681|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253682|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253683|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253684|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253685|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253686|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253687|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253688|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253689|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253690|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253691|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253692|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253693|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253694|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253695|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253696|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253697|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253698|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253699|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253700|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253701|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253702|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253703|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253704|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253705|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253706|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253707|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253708|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253709|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253710|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253711|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253712|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253713|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253714|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253715|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253716|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253717|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253718|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253719|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253720|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253721|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253722|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253723|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253724|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB253725|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN		Asia	HIV-1_01_AE	Asia_unknown
AB254141|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254142|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254143|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254144|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254145|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254146|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254147|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254148|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254149|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254150|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254151|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254152|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254153|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254154|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254155|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB254156|HIV-1|subtype:C	HIV-1	C	ZAMBIA	2002	Africa	HIV-1_C	Africa_2002
AB286849|HIV-1|subtype:CU	HIV-1	CU	JAPAN	2004	Asia	HIV-1_CU	Asia_2004
AB286850|HIV-1|subtype:CU	HIV-1	CU	JAPAN	2004	Asia	HIV-1_CU	Asia_2004
AB286851|HIV-1|subtype:06_cpx	HIV-1	06_cpx	GHANA	2003	Africa	HIV-1_06_cpx	Africa_2003
AB286852|HIV-1|subtype:06_cpx	HIV-1	06_cpx	GHANA	2003	Africa	HIV-1_06_cpx	Africa_2003
AB286853|HIV-1|subtype:0206	HIV-1	0206	GHANA	2003	Africa	HIV-1_0206	Africa_2003
AB286854|HIV-1|subtype:0206	HIV-1	0206	GHANA	2003	Africa	HIV-1_0206	Africa_2003
AB286855|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286856|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286857|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286858|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286859|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286860|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286862|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286863|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286864|HIV-1|subtype:02_AG	HIV-1	02_AG	GHANA	2003	Africa	HIV-1_02_AG	Africa_2003
AB286955|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB286956|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB287003|HIV-1|subtype:G	HIV-1	G	GHANA	2003	Africa	HIV-1_G	Africa_2003
AB287004|HIV-1|subtype:G	HIV-1	G	GHANA	2003	Africa	HIV-1_G	Africa_2003
AB287363|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB287364|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB287365|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB287366|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB287367|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB287368|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB287369|HIV-1|subtype:B	HIV-1	B	JAPAN	1999	Asia	HIV-1_B	Asia_1999
AB287370|HIV-1|subtype:B	HIV-1	B	JAPAN	1999	Asia	HIV-1_B	Asia_1999
AB287371|HIV-1|subtype:B	HIV-1	B	JAPAN	2000	Asia	HIV-1_B	Asia_2000
AB287372|HIV-1|subtype:B	HIV-1	B	JAPAN	2000	Asia	HIV-1_B	Asia_2000
AB287376|HIV-1|subtype:A1	HIV-1	A1	RWANDA	1992	Africa	HIV-1_A1	Africa_1992
AB287377|HIV-1|subtype:A1	HIV-1	A1	RWANDA	1992	Africa	HIV-1_A1	Africa_1992
AB287378|HIV-1|subtype:A1	HIV-1	A1	RWANDA	1993	Africa	HIV-1_A1	Africa_1993
AB287379|HIV-1|subtype:A1	HIV-1	A1	RWANDA	1993	Africa	HIV-1_A1	Africa_1993
AB289587|HIV-1|subtype:B	HIV-1	B	JAPAN	2000	Asia	HIV-1_B	Asia_2000
AB289588|HIV-1|subtype:B	HIV-1	B	JAPAN	2000	Asia	HIV-1_B	Asia_2000
AB289589|HIV-1|subtype:B	HIV-1	B	JAPAN	2001	Asia	HIV-1_B	Asia_2001
AB289590|HIV-1|subtype:B	HIV-1	B	JAPAN	2001	Asia	HIV-1_B	Asia_2001
AB428551|HIV-1|subtype:B	HIV-1	B	JAPAN	2000	Asia	HIV-1_B	Asia_2000
AB428552|HIV-1|subtype:B	HIV-1	B	JAPAN	2001	Asia	HIV-1_B	Asia_2001
AB428553|HIV-1|subtype:B	HIV-1	B	JAPAN	2002	Asia	HIV-1_B	Asia_2002
AB428554|HIV-1|subtype:B	HIV-1	B	JAPAN	2002	Asia	HIV-1_B	Asia_2002
AB428555|HIV-1|subtype:B	HIV-1	B	JAPAN	2003	Asia	HIV-1_B	Asia_2003
AB428556|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB428557|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB428558|HIV-1|subtype:B	HIV-1	B	JAPAN	2003	Asia	HIV-1_B	Asia_2003
AB428559|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB428560|HIV-1|subtype:B	HIV-1	B	JAPAN	2005	Asia	HIV-1_B	Asia_2005
AB428561|HIV-1|subtype:B	HIV-1	B	JAPAN	2006	Asia	HIV-1_B	Asia_2006
AB428562|HIV-1|subtype:B	HIV-1	B	JAPAN	2006	Asia	HIV-1_B	Asia_2006
AB480044|HIV-1|subtype:02D	HIV-1	02D	GHANA	2003	Africa	HIV-1_02D	Africa_2003
AB480045|HIV-1|subtype:02D	HIV-1	02D	GHANA	2003	Africa	HIV-1_02D	Africa_2003
AB480046|HIV-1|subtype:02D	HIV-1	02D	GHANA	2003	Africa	HIV-1_02D	Africa_2003
AB480047|HIV-1|subtype:02G	HIV-1	02G	GHANA	2003	Africa	HIV-1_02G	Africa_2003
AB480048|HIV-1|subtype:02G	HIV-1	02G	GHANA	2003	Africa	HIV-1_02G	Africa_2003
AB480298|HIV-1|subtype:BF1	HIV-1	BF1	JAPAN	2004	Asia	HIV-1_BF1	Asia_2004
AB480299|HIV-1|subtype:BF1	HIV-1	BF1	JAPAN	2004	Asia	HIV-1_BF1	Asia_2004
AB480300|HIV-1|subtype:BF1	HIV-1	BF1	JAPAN	2004	Asia	HIV-1_BF1	Asia_2004
AB480301|HIV-1|subtype:BF1	HIV-1	BF1	JAPAN	2004	Asia	HIV-1_BF1	Asia_2004
AB480692|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB480693|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB480694|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB480695|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB480696|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
AB480697|HIV-1|subtype:B	HIV-1	B	JAPAN	2004	Asia	HIV-1_B	Asia_2004
